"message.id","sender.id","receiver.id","time","type","weight"
0,1,1,-0.273386808083478,"add.actor",1
0,2,2,-0.273386808083478,"add.actor",1
0,3,3,-0.273386808083478,"add.actor",1
0,4,4,-0.273386808083478,"add.actor",1
0,5,5,-0.273386808083478,"add.actor",1
0,6,6,-0.273386808083478,"add.actor",1
0,7,7,-0.273386808083478,"add.actor",1
0,8,8,-0.273386808083478,"add.actor",1
0,9,9,-0.273386808083478,"add.actor",1
0,10,10,-0.273386808083478,"add.actor",1
0,11,11,-0.273386808083478,"add.actor",1
0,12,12,-0.273386808083478,"add.actor",1
0,13,13,-0.273386808083478,"add.actor",1
0,14,14,-0.273386808083478,"add.actor",1
0,15,15,-0.273386808083478,"add.actor",1
0,16,16,-0.273386808083478,"add.actor",1
0,17,17,-0.273386808083478,"add.actor",1
0,18,18,-0.273386808083478,"add.actor",1
0,19,19,-0.273386808083478,"add.actor",1
0,20,20,-0.273386808083478,"add.actor",1
0,5,5,-0.273386808083478,"is.group",1
0,6,6,-0.273386808083478,"is.group",1
0,9,9,-0.273386808083478,"is.group",1
0,12,12,-0.273386808083478,"is.group",1
0,15,15,-0.273386808083478,"is.group",1
0,17,17,-0.273386808083478,"is.group",1
0,20,20,-0.273386808083478,"is.group",1
0,1,1,-0.273386808083478,"active",0.922590084317302
0,2,2,-0.273386808083478,"active",1.92841665664511
0,3,3,-0.273386808083478,"active",1.88932917950509
0,4,4,-0.273386808083478,"active",-0.231591372325979
0,5,5,-0.273386808083478,"active",1.11170051327477
0,6,6,-0.273386808083478,"active",-0.0549038628216665
0,7,7,-0.273386808083478,"active",-0.139048466022709
0,8,8,-0.273386808083478,"active",-1.20009620075913
0,9,9,-0.273386808083478,"active",-0.885350042624308
0,10,10,-0.273386808083478,"active",-0.297412102228684
0,11,11,-0.273386808083478,"active",-1.40715392780787
0,12,12,-0.273386808083478,"active",-0.722992951618818
0,13,13,-0.273386808083478,"active",-1.07778629239601
0,14,14,-0.273386808083478,"active",0.777253096197554
0,15,15,-0.273386808083478,"active",-0.145950608463618
0,16,16,-0.273386808083478,"active",0.304002396466546
0,17,17,-0.273386808083478,"active",0.357173591042786
0,18,18,-0.273386808083478,"active",0.524912838440252
0,19,19,-0.273386808083478,"active",-0.571671048936448
0,20,20,-0.273386808083478,"active",0.260221930608666
1,4,11,0.726613191916522,"email",1
2,16,1,0.766540679529304,"email",1
3,8,3,1.38370499540904,"email",1
4,13,2,1.48924571615426,"email",1
5,12,19,1.66568390419463,"email",1
6,10,17,1.81595743902277,"email",1
7,11,16,2.27155983310287,"email",1
8,8,10,2.38234339935229,"email",1
9,4,11,2.87124436793723,"email",1
10,17,6,2.98569764509135,"email",1
11,15,12,2.99100350673436,"email",1
12,1,19,3.2316575452338,"email",1
13,7,1,3.2855032247474,"email",1
14,3,12,3.37188217549916,"email",1
15,3,10,3.80367980703513,"email",1
16,11,4,4.3913255558506,"email",1
17,8,7,5.09685138331124,"email",1
18,3,18,5.29952229696587,"email",1
19,13,17,5.32958303059208,"email",1
20,2,19,5.55565668181071,"email",1
21,17,15,6.81933420363982,"email",1
22,3,19,6.95998067781241,"email",1
23,14,5,6.98685839847021,"email",1
24,11,13,7.74256119590359,"email",1
25,10,2,7.84561234104397,"email",1
26,14,15,7.92040692305187,"email",1
27,7,19,8.01366010801727,"email",1
28,14,8,8.03774788958314,"email",1
29,13,19,9.52404312525795,"email",1
30,20,1,9.55932008424112,"email",1
31,14,2,9.60156120824853,"email",1
32,16,7,9.7997512641896,"email",1
33,17,10,9.80342551765133,"email",1
34,4,3,10.0094498505462,"email",1
35,2,8,10.0917768165048,"email",1
36,10,13,10.2128510331024,"email",1
37,17,13,10.276463765911,"email",1
38,7,1,10.3610643948861,"email",1
39,12,18,10.4083543745208,"email",1
40,3,11,10.5880995526406,"email",1
41,8,1,10.8369010209169,"email",1
42,4,8,11.0892875778098,"email",1
43,11,14,11.4152016509468,"email",1
44,20,11,11.6215639606393,"email",1
45,18,17,11.6226950093695,"email",1
46,18,2,11.6980784353041,"email",1
47,4,5,11.8626573392869,"email",1
48,8,10,11.9045691791133,"email",1
49,1,16,11.9441561243733,"email",1
