"message.id","sender.id","receiver.id","time","type","weight"
0,1,1,-0.951244029292534,"add.actor",1
0,2,2,-0.951244029292534,"add.actor",1
0,3,3,-0.951244029292534,"add.actor",1
0,4,4,-0.951244029292534,"add.actor",1
0,5,5,-0.951244029292534,"add.actor",1
0,6,6,-0.951244029292534,"add.actor",1
0,7,7,-0.951244029292534,"add.actor",1
0,8,8,-0.951244029292534,"add.actor",1
0,9,9,-0.951244029292534,"add.actor",1
0,10,10,-0.951244029292534,"add.actor",1
0,11,11,-0.951244029292534,"add.actor",1
0,12,12,-0.951244029292534,"add.actor",1
0,13,13,-0.951244029292534,"add.actor",1
0,14,14,-0.951244029292534,"add.actor",1
0,15,15,-0.951244029292534,"add.actor",1
0,16,16,-0.951244029292534,"add.actor",1
0,17,17,-0.951244029292534,"add.actor",1
0,18,18,-0.951244029292534,"add.actor",1
0,19,19,-0.951244029292534,"add.actor",1
0,20,20,-0.951244029292534,"add.actor",1
0,1,1,-0.951244029292534,"is.group",1
0,3,3,-0.951244029292534,"is.group",1
0,7,7,-0.951244029292534,"is.group",1
0,10,10,-0.951244029292534,"is.group",1
0,11,11,-0.951244029292534,"is.group",1
0,12,12,-0.951244029292534,"is.group",1
0,13,13,-0.951244029292534,"is.group",1
0,14,14,-0.951244029292534,"is.group",1
0,18,18,-0.951244029292534,"is.group",1
0,19,19,-0.951244029292534,"is.group",1
0,20,20,-0.951244029292534,"is.group",1
0,1,1,-0.951244029292534,"active",-0.868142326840766
0,2,2,-0.951244029292534,"active",1.32590932198292
0,3,3,-0.951244029292534,"active",1.69969443240832
0,4,4,-0.951244029292534,"active",-0.262518343842542
0,5,5,-0.951244029292534,"active",-1.54839992453049
0,6,6,-0.951244029292534,"active",-0.716661216516082
0,7,7,-0.951244029292534,"active",3.02054665449935
0,8,8,-0.951244029292534,"active",-0.205109772491627
0,9,9,-0.951244029292534,"active",1.24013362039868
0,10,10,-0.951244029292534,"active",2.26754981263131
0,11,11,-0.951244029292534,"active",-0.428233892355696
0,12,12,-0.951244029292534,"active",0.930088446694663
0,13,13,-0.951244029292534,"active",0.48862340256921
0,14,14,-0.951244029292534,"active",-1.41476901257897
0,15,15,-0.951244029292534,"active",-1.31719274747213
0,16,16,-0.951244029292534,"active",0.124722282410236
0,17,17,-0.951244029292534,"active",-0.673021063351354
0,18,18,-0.951244029292534,"active",0.544856361028993
0,19,19,-0.951244029292534,"active",0.88446946590665
0,20,20,-0.951244029292534,"active",-0.0890881238924779
1,8,6,0.0487559707074663,"email",1
2,7,10,0.15929237069256,"email",1
3,8,15,0.49392982726091,"email",1
4,8,9,0.800178526201842,"email",1
5,9,6,0.951886464919915,"email",1
6,16,13,1.03858966728912,"email",1
7,11,7,1.10575590553625,"email",1
7,11,8,1.10575590553625,"email",1
8,11,7,1.28169006901704,"email",1
9,19,9,1.33953406856204,"email",1
9,19,5,1.33953406856204,"email",1
10,8,15,1.38081805161953,"email",1
11,20,5,1.84406876992815,"email",1
12,4,15,2.62173796757603,"email",1
13,20,14,2.79804270706802,"email",1
14,9,16,3.11009636431818,"email",1
15,8,12,3.27165965939783,"email",1
16,7,5,3.64368035513187,"email",1
17,20,7,4.3594227155775,"email",1
18,4,6,4.52947414030227,"email",1
19,7,4,4.56123228577143,"email",1
20,13,1,4.69850609534711,"email",1
21,15,16,4.90480356711859,"email",1
21,15,4,4.90480356711859,"email",1
22,7,9,4.94625575789094,"email",1
22,7,11,4.94625575789094,"email",1
23,7,16,4.96499851968755,"email",1
24,7,20,5.25824013350361,"email",1
25,3,10,5.57975405653987,"email",1
26,18,19,5.82102859320017,"email",1
27,11,10,5.96195794468528,"email",1
27,11,15,5.96195794468528,"email",1
28,13,20,6.11730979157757,"email",1
29,17,20,6.17329462327482,"email",1
30,7,13,6.54813879341682,"email",1
31,7,8,6.56549881131261,"email",1
32,6,16,6.61910606037342,"email",1
33,3,11,6.64951936974192,"email",1
34,14,7,6.68493377400976,"email",1
35,5,13,6.7367298886991,"email",1
36,3,1,6.77148737305305,"email",1
36,3,15,6.77148737305305,"email",1
37,7,20,6.99149043906407,"email",1
38,11,13,7.75803082549836,"email",1
39,3,1,8.13067555206504,"email",1
40,14,11,8.22174083281442,"email",1
41,3,10,8.49707393204899,"email",1
42,13,16,8.58338512095209,"email",1
42,13,1,8.58338512095209,"email",1
43,11,3,8.82872780513082,"email",1
44,15,17,9.27689554527413,"email",1
44,15,11,9.27689554527413,"email",1
45,5,20,9.37794196144245,"email",1
46,18,2,9.44461731575238,"email",1
46,18,11,9.44461731575238,"email",1
47,7,20,9.55846655727971,"email",1
48,10,3,9.59288119346538,"email",1
49,10,11,9.79365652334167,"email",1
50,16,9,9.97554255274659,"email",1
51,7,14,10.19062919556,"email",1
52,13,8,10.2868657226595,"email",1
53,2,20,10.5554410341108,"email",1
54,20,10,10.8363072218962,"email",1
55,14,16,10.881071236456,"email",1
56,18,5,11.0470209898136,"email",1
57,13,1,12.347261289198,"email",1
58,6,17,12.4729517929481,"email",1
59,4,11,13.0570707936547,"email",1
59,4,18,13.0570707936547,"email",1
60,9,6,13.2766870499016,"email",1
60,9,1,13.2766870499016,"email",1
61,4,12,13.2860333956895,"email",1
62,15,14,13.3287882589231,"email",1
63,5,14,13.3650133128279,"email",1
64,2,20,13.7771786238516,"email",1
65,20,8,13.9304763074078,"email",1
66,12,7,14.0547057330623,"email",1
67,14,2,14.435562026481,"email",1
68,13,17,14.4576746444517,"email",1
69,4,7,14.6652070956411,"email",1
70,13,16,15.9065607174428,"email",1
71,18,1,15.9594803264637,"email",1
72,4,11,16.0251889224518,"email",1
72,4,3,16.0251889224518,"email",1
73,6,18,16.2929801102161,"email",1
74,14,7,16.399984796691,"email",1
75,12,14,16.7317314840077,"email",1
75,12,17,16.7317314840077,"email",1
76,19,5,17.4751418616585,"email",1
77,14,10,17.8971950945727,"email",1
78,2,15,17.9808715151809,"email",1
79,7,4,18.5441684965176,"email",1
80,9,12,18.7720727354194,"email",1
81,18,11,19.3114325375406,"email",1
82,10,6,19.3649626117655,"email",1
83,12,10,19.4988356304032,"email",1
84,4,2,19.527654487424,"email",1
85,12,16,19.6963853105223,"email",1
86,4,16,19.7342127413269,"email",1
87,3,17,19.9040242911245,"email",1
88,16,19,20.1020808403162,"email",1
89,15,9,20.7692738101136,"email",1
90,12,8,21.0426534314925,"email",1
91,10,9,21.2678367332195,"email",1
92,3,18,21.4636999929135,"email",1
93,8,15,22.6163307697619,"email",1
94,15,19,22.761880588467,"email",1
95,17,16,22.7718788108849,"email",1
96,9,13,23.1601754665398,"email",1
96,9,15,23.1601754665398,"email",1
97,7,13,23.3124617414292,"email",1
98,3,1,24.0284678851785,"email",1
99,5,9,24.1686199749631,"email",1
100,10,1,24.4985919604922,"email",1
101,10,5,24.757205023328,"email",1
102,9,4,25.136823750127,"email",1
103,4,10,25.8122857215402,"email",1
104,4,6,25.973431947905,"email",1
104,4,17,25.973431947905,"email",1
105,10,17,26.0348713368205,"email",1
106,20,15,26.2670380930476,"email",1
107,10,20,26.7924248437081,"email",1
108,6,7,27.0535967494987,"email",1
109,15,20,27.2626269128679,"email",1
109,15,18,27.2626269128679,"email",1
110,2,17,27.2757567758117,"email",1
111,1,10,27.3145201106324,"email",1
112,16,20,27.603714644908,"email",1
113,19,10,27.8747245566037,"email",1
114,2,17,27.9941552969952,"email",1
115,7,8,28.0826225073217,"email",1
116,11,7,28.2730156386902,"email",1
117,10,5,28.4617950856157,"email",1
118,14,17,28.6011015563575,"email",1
119,20,13,28.7063084748361,"email",1
120,15,10,28.7140245444824,"email",1
121,15,20,28.7371918220716,"email",1
122,19,1,29.4439283299606,"email",1
123,11,13,29.4847471663551,"email",1
124,11,3,29.9978048830988,"email",1
125,12,18,30.6328722858792,"email",1
126,2,8,30.8261411988279,"email",1
127,11,14,31.1659847743318,"email",1
127,11,1,31.1659847743318,"email",1
128,12,4,31.2797440935335,"email",1
129,5,4,31.8278654755504,"email",1
130,17,7,31.8295592761266,"email",1
131,2,6,31.8302481458374,"email",1
132,3,14,31.8377328623731,"email",1
133,20,18,31.842442046348,"email",1
134,7,9,32.0393959176739,"email",1
135,15,2,32.1158687998154,"email",1
136,7,6,32.391168379747,"email",1
137,7,12,32.4699632139374,"email",1
138,19,17,32.808712625488,"email",1
139,15,6,32.8460546334653,"email",1
140,15,17,32.9498659963112,"email",1
141,17,20,33.3318416691226,"email",1
142,20,19,33.4221723893141,"email",1
142,20,11,33.4221723893141,"email",1
143,1,6,33.6771123202124,"email",1
144,15,9,33.7624654021278,"email",1
145,10,16,33.7728470490196,"email",1
145,10,8,33.7728470490196,"email",1
146,5,17,34.4643507745234,"email",1
147,15,16,34.6538501780712,"email",1
148,15,4,34.7816688707996,"email",1
149,10,12,35.1313290567903,"email",1
150,20,1,35.3040399953988,"email",1
151,10,11,35.962909072186,"email",1
