"message.id","sender.id","receiver.id","time","type","weight"
0,1,1,-0.357919441319862,"add.actor",1
0,2,2,-0.357919441319862,"add.actor",1
0,3,3,-0.357919441319862,"add.actor",1
0,4,4,-0.357919441319862,"add.actor",1
0,5,5,-0.357919441319862,"add.actor",1
0,6,6,-0.357919441319862,"add.actor",1
0,7,7,-0.357919441319862,"add.actor",1
0,8,8,-0.357919441319862,"add.actor",1
0,9,9,-0.357919441319862,"add.actor",1
0,10,10,-0.357919441319862,"add.actor",1
0,11,11,-0.357919441319862,"add.actor",1
0,12,12,-0.357919441319862,"add.actor",1
0,13,13,-0.357919441319862,"add.actor",1
0,14,14,-0.357919441319862,"add.actor",1
0,15,15,-0.357919441319862,"add.actor",1
0,16,16,-0.357919441319862,"add.actor",1
0,17,17,-0.357919441319862,"add.actor",1
0,18,18,-0.357919441319862,"add.actor",1
0,19,19,-0.357919441319862,"add.actor",1
0,20,20,-0.357919441319862,"add.actor",1
0,3,3,-0.357919441319862,"is.group",1
0,4,4,-0.357919441319862,"is.group",1
0,5,5,-0.357919441319862,"is.group",1
0,6,6,-0.357919441319862,"is.group",1
0,10,10,-0.357919441319862,"is.group",1
0,11,11,-0.357919441319862,"is.group",1
0,13,13,-0.357919441319862,"is.group",1
0,14,14,-0.357919441319862,"is.group",1
0,17,17,-0.357919441319862,"is.group",1
0,18,18,-0.357919441319862,"is.group",1
0,19,19,-0.357919441319862,"is.group",1
0,20,20,-0.357919441319862,"is.group",1
0,1,1,-0.357919441319862,"active",0.395949985870208
0,2,2,-0.357919441319862,"active",-1.42942067840783
0,3,3,-0.357919441319862,"active",0.14670870041158
0,4,4,-0.357919441319862,"active",-1.12045555523837
0,5,5,-0.357919441319862,"active",0.725381517975519
0,6,6,-0.357919441319862,"active",-1.47678586835149
0,7,7,-0.357919441319862,"active",-0.980904803221493
0,8,8,-0.357919441319862,"active",-0.852546449047791
0,9,9,-0.357919441319862,"active",1.61543862768332
0,10,10,-0.357919441319862,"active",1.26376388955686
0,11,11,-0.357919441319862,"active",-1.46975354896102
0,12,12,-0.357919441319862,"active",2.73667008567326
0,13,13,-0.357919441319862,"active",-1.29945022789223
0,14,14,-0.357919441319862,"active",-0.335020176378054
0,15,15,-0.357919441319862,"active",0.0944530660186166
0,16,16,-0.357919441319862,"active",0.0192207496032845
0,17,17,-0.357919441319862,"active",-0.0288087061890726
0,18,18,-0.357919441319862,"active",-0.134189263627071
0,19,19,-0.357919441319862,"active",-0.427960524647323
0,20,20,-0.357919441319862,"active",-0.459641355405209
1,11,17,0.642080558680138,"email",1
2,14,17,0.704393075351852,"email",1
3,13,11,0.759550193801149,"email",1
4,5,15,0.76682115804332,"email",1
5,14,12,0.789027953603624,"email",1
