"message.id","sender.id","receiver.id","time","type","weight"
0,1,1,-0.493499477485185,"add.actor",1
0,2,2,-0.493499477485185,"add.actor",1
0,3,3,-0.493499477485185,"add.actor",1
0,4,4,-0.493499477485185,"add.actor",1
0,5,5,-0.493499477485185,"add.actor",1
0,6,6,-0.493499477485185,"add.actor",1
0,7,7,-0.493499477485185,"add.actor",1
0,8,8,-0.493499477485185,"add.actor",1
0,9,9,-0.493499477485185,"add.actor",1
0,10,10,-0.493499477485185,"add.actor",1
0,11,11,-0.493499477485185,"add.actor",1
0,12,12,-0.493499477485185,"add.actor",1
0,13,13,-0.493499477485185,"add.actor",1
0,14,14,-0.493499477485185,"add.actor",1
0,15,15,-0.493499477485185,"add.actor",1
0,16,16,-0.493499477485185,"add.actor",1
0,17,17,-0.493499477485185,"add.actor",1
0,18,18,-0.493499477485185,"add.actor",1
0,19,19,-0.493499477485185,"add.actor",1
0,20,20,-0.493499477485185,"add.actor",1
0,1,1,-0.493499477485185,"is.group",1
0,3,3,-0.493499477485185,"is.group",1
0,4,4,-0.493499477485185,"is.group",1
0,7,7,-0.493499477485185,"is.group",1
0,8,8,-0.493499477485185,"is.group",1
0,10,10,-0.493499477485185,"is.group",1
0,11,11,-0.493499477485185,"is.group",1
0,12,12,-0.493499477485185,"is.group",1
0,17,17,-0.493499477485185,"is.group",1
0,19,19,-0.493499477485185,"is.group",1
0,1,1,-0.493499477485185,"active",1.05440946020767
0,2,2,-0.493499477485185,"active",1.78409830721977
0,3,3,-0.493499477485185,"active",-1.20645593160965
0,4,4,-0.493499477485185,"active",0.761225649182158
0,5,5,-0.493499477485185,"active",1.09445735813737
0,6,6,-0.493499477485185,"active",-0.141267199427073
0,7,7,-0.493499477485185,"active",0.881568828669209
0,8,8,-0.493499477485185,"active",0.289153215687146
0,9,9,-0.493499477485185,"active",0.305561979962731
0,10,10,-0.493499477485185,"active",0.331602035842719
0,11,11,-0.493499477485185,"active",1.27362107751784
0,12,12,-0.493499477485185,"active",-0.390334665386722
0,13,13,-0.493499477485185,"active",0.936987880406653
0,14,14,-0.493499477485185,"active",0.758094376303353
0,15,15,-0.493499477485185,"active",1.07433067486386
0,16,16,-0.493499477485185,"active",1.47969953540396
0,17,17,-0.493499477485185,"active",-0.765094096668568
0,18,18,-0.493499477485185,"active",-1.30961174062296
0,19,19,-0.493499477485185,"active",1.23314919002264
0,20,20,-0.493499477485185,"active",0.17864365796174
1,13,19,0.506500522514815,"email",1
2,18,3,1.17422142118552,"email",1
3,6,19,1.34606241910795,"email",1
4,7,6,1.49684571574905,"email",1
5,9,16,2.31282714845242,"email",1
6,20,4,2.45130047876924,"email",1
7,12,3,2.54662503886877,"email",1
8,20,12,2.92973914984703,"email",1
9,19,2,3.04401398649539,"email",1
9,19,1,3.04401398649539,"email",1
10,2,11,3.30575206593556,"email",1
10,2,20,3.30575206593556,"email",1
11,1,6,3.76294716498919,"email",1
12,3,17,3.91570476442003,"email",1
13,6,3,4.23912484661184,"email",1
14,1,10,4.31228905911887,"email",1
