"message.id","sender.id","receiver.id","time","type","weight"
0,1,1,-0.321408383257747,"add.actor",1
0,2,2,-0.321408383257747,"add.actor",1
0,3,3,-0.321408383257747,"add.actor",1
0,4,4,-0.321408383257747,"add.actor",1
0,5,5,-0.321408383257747,"add.actor",1
0,6,6,-0.321408383257747,"add.actor",1
0,7,7,-0.321408383257747,"add.actor",1
0,8,8,-0.321408383257747,"add.actor",1
0,9,9,-0.321408383257747,"add.actor",1
0,10,10,-0.321408383257747,"add.actor",1
0,11,11,-0.321408383257747,"add.actor",1
0,12,12,-0.321408383257747,"add.actor",1
0,13,13,-0.321408383257747,"add.actor",1
0,14,14,-0.321408383257747,"add.actor",1
0,15,15,-0.321408383257747,"add.actor",1
0,16,16,-0.321408383257747,"add.actor",1
0,17,17,-0.321408383257747,"add.actor",1
0,18,18,-0.321408383257747,"add.actor",1
0,19,19,-0.321408383257747,"add.actor",1
0,20,20,-0.321408383257747,"add.actor",1
0,3,3,-0.321408383257747,"is.group",1
0,4,4,-0.321408383257747,"is.group",1
0,5,5,-0.321408383257747,"is.group",1
0,6,6,-0.321408383257747,"is.group",1
0,8,8,-0.321408383257747,"is.group",1
0,11,11,-0.321408383257747,"is.group",1
0,13,13,-0.321408383257747,"is.group",1
0,17,17,-0.321408383257747,"is.group",1
0,18,18,-0.321408383257747,"is.group",1
0,1,1,-0.321408383257747,"active",0.97111668537016
0,2,2,-0.321408383257747,"active",0.1232497254628
0,3,3,-0.321408383257747,"active",-0.978914837188108
0,4,4,-0.321408383257747,"active",-0.402407954119836
0,5,5,-0.321408383257747,"active",-0.673679985731171
0,6,6,-0.321408383257747,"active",-0.896142083647865
0,7,7,-0.321408383257747,"active",1.22882812504864
0,8,8,-0.321408383257747,"active",0.474514596904551
0,9,9,-0.321408383257747,"active",1.40819883651221
0,10,10,-0.321408383257747,"active",-0.588436610383315
0,11,11,-0.321408383257747,"active",0.00782695918777296
0,12,12,-0.321408383257747,"active",-0.712467185498285
0,13,13,-0.321408383257747,"active",-0.41487556003389
0,14,14,-0.321408383257747,"active",-0.223178987271557
0,15,15,-0.321408383257747,"active",0.0549152678486448
0,16,16,-0.321408383257747,"active",0.117318204834371
0,17,17,-0.321408383257747,"active",0.465517830703189
0,18,18,-0.321408383257747,"active",1.50519848429415
0,19,19,-0.321408383257747,"active",-1.56311024394257
0,20,20,-0.321408383257747,"active",0.666276211399392
1,13,9,0.678591616742253,"email",1
2,7,14,0.721292920166209,"email",1
3,17,10,0.974821617259258,"email",1
4,8,14,1.20404022115213,"email",1
5,4,14,1.88929107986651,"email",1
6,11,18,2.12139508643216,"email",1
7,16,19,2.6343987898622,"email",1
8,13,2,2.98480920340287,"email",1
9,7,1,3.3284210062161,"email",1
10,12,6,3.42506178033272,"email",1
10,12,11,3.42506178033272,"email",1
11,5,3,3.99197602418997,"email",1
12,18,1,4.30098489086291,"email",1
13,3,18,4.32456592863774,"email",1
14,5,8,4.77288489624034,"email",1
14,5,6,4.77288489624034,"email",1
