"message.id","sender.id","receiver.id","time","type","weight"
0,1,1,-0.826748599424527,"add.actor",1
0,2,2,-0.826748599424527,"add.actor",1
0,3,3,-0.826748599424527,"add.actor",1
0,4,4,-0.826748599424527,"add.actor",1
0,5,5,-0.826748599424527,"add.actor",1
0,6,6,-0.826748599424527,"add.actor",1
0,7,7,-0.826748599424527,"add.actor",1
0,8,8,-0.826748599424527,"add.actor",1
0,9,9,-0.826748599424527,"add.actor",1
0,10,10,-0.826748599424527,"add.actor",1
0,11,11,-0.826748599424527,"add.actor",1
0,12,12,-0.826748599424527,"add.actor",1
0,13,13,-0.826748599424527,"add.actor",1
0,14,14,-0.826748599424527,"add.actor",1
0,15,15,-0.826748599424527,"add.actor",1
0,16,16,-0.826748599424527,"add.actor",1
0,17,17,-0.826748599424527,"add.actor",1
0,18,18,-0.826748599424527,"add.actor",1
0,19,19,-0.826748599424527,"add.actor",1
0,20,20,-0.826748599424527,"add.actor",1
0,3,3,-0.826748599424527,"is.group",1
0,5,5,-0.826748599424527,"is.group",1
0,10,10,-0.826748599424527,"is.group",1
0,11,11,-0.826748599424527,"is.group",1
0,12,12,-0.826748599424527,"is.group",1
0,13,13,-0.826748599424527,"is.group",1
0,16,16,-0.826748599424527,"is.group",1
0,17,17,-0.826748599424527,"is.group",1
0,18,18,-0.826748599424527,"is.group",1
0,19,19,-0.826748599424527,"is.group",1
0,1,1,-0.826748599424527,"active",0.185196154760776
0,2,2,-0.826748599424527,"active",-1.52324858821356
0,3,3,-0.826748599424527,"active",-0.255428746336543
0,4,4,-0.826748599424527,"active",0.030384267015758
0,5,5,-0.826748599424527,"active",-0.73026917954537
0,6,6,-0.826748599424527,"active",-0.596634778402576
0,7,7,-0.826748599424527,"active",1.28609432304851
0,8,8,-0.826748599424527,"active",1.35126586162511
0,9,9,-0.826748599424527,"active",-1.35396681214893
0,10,10,-0.826748599424527,"active",1.42139890222979
0,11,11,-0.826748599424527,"active",-0.0158108627932845
0,12,12,-0.826748599424527,"active",1.17894165205116
0,13,13,-0.826748599424527,"active",-0.902858157730159
0,14,14,-0.826748599424527,"active",1.23113023036397
0,15,15,-0.826748599424527,"active",0.578145898477506
0,16,16,-0.826748599424527,"active",0.734231553625065
0,17,17,-0.826748599424527,"active",-0.0604528290416004
0,18,18,-0.826748599424527,"active",-1.11982013941707
0,19,19,-0.826748599424527,"active",-1.21580210137744
0,20,20,-0.826748599424527,"active",-1.20554215735292
1,8,9,0.173251400575473,"email",1
2,1,9,0.177081897567244,"email",1
2,1,7,0.177081897567244,"email",1
3,15,13,0.384258495263077,"email",1
4,11,7,0.464242017697536,"email",1
5,3,9,0.473209902649374,"email",1
5,3,4,0.473209902649374,"email",1
6,1,6,0.995831673539246,"email",1
7,14,3,1.20321187486288,"email",1
8,12,3,1.28190343852573,"email",1
9,16,11,1.82274259090222,"email",1
9,16,18,1.82274259090222,"email",1
10,12,5,2.60792603825003,"email",1
11,13,16,2.61001040635346,"email",1
11,13,19,2.61001040635346,"email",1
12,9,19,2.67335929507154,"email",1
13,3,1,2.69949450988597,"email",1
14,15,19,3.41241268476485,"email",1
15,11,18,3.87851180357531,"email",1
16,18,6,4.4187748344452,"email",1
17,8,11,4.71570131679782,"email",1
18,13,10,5.05324458405651,"email",1
19,15,19,5.60726007769526,"email",1
20,7,3,5.72370302837204,"email",1
21,19,17,5.9372788255233,"email",1
22,4,11,6.53865297546728,"email",1
23,15,3,6.74517028403102,"email",1
24,19,18,6.77521563742623,"email",1
24,19,4,6.77521563742623,"email",1
25,13,2,6.95397476836452,"email",1
25,13,6,6.95397476836452,"email",1
26,16,9,7.39028541588362,"email",1
27,19,1,8.34069932023625,"email",1
28,20,19,8.49775400190364,"email",1
29,12,16,8.71434766667996,"email",1
30,18,8,8.95840139493301,"email",1
31,15,1,8.98178400062516,"email",1
32,10,17,10.7148328071663,"email",1
32,10,9,10.7148328071663,"email",1
33,8,7,11.0030122529902,"email",1
34,14,6,11.1702958474068,"email",1
34,14,17,11.1702958474068,"email",1
35,8,5,11.2390807732493,"email",1
36,13,20,11.2494314721174,"email",1
37,15,20,11.6776224369628,"email",1
37,15,12,11.6776224369628,"email",1
38,9,6,11.9697674539471,"email",1
39,14,7,12.001317023926,"email",1
40,2,9,12.0273942178812,"email",1
41,6,2,12.1329898926989,"email",1
41,6,19,12.1329898926989,"email",1
42,16,6,13.0947282947968,"email",1
43,19,1,13.7333638874193,"email",1
43,19,16,13.7333638874193,"email",1
44,11,8,13.9559299043324,"email",1
45,1,13,14.0806421468804,"email",1
46,19,13,14.1977090349734,"email",1
46,19,5,14.1977090349734,"email",1
47,2,12,14.5110675986602,"email",1
48,7,6,14.6059367392964,"email",1
48,7,12,14.6059367392964,"email",1
49,14,7,14.6193202566313,"email",1
50,12,9,14.6707185060914,"email",1
51,8,9,14.6997143859549,"email",1
51,8,3,14.6997143859549,"email",1
52,4,2,14.9762523315693,"email",1
53,11,3,15.0200631009933,"email",1
54,8,14,15.1351909330874,"email",1
55,10,2,15.9682715367648,"email",1
56,11,2,16.1818722580387,"email",1
56,11,8,16.1818722580387,"email",1
57,10,11,16.431567457374,"email",1
58,14,12,16.475055863853,"email",1
59,14,6,16.4994925464748,"email",1
60,10,17,16.5606503877659,"email",1
60,10,5,16.5606503877659,"email",1
61,1,19,16.9440325041646,"email",1
62,8,17,17.1834456759054,"email",1
63,19,11,17.9297584567992,"email",1
63,19,6,17.9297584567992,"email",1
64,20,15,18.051874231522,"email",1
65,1,10,18.2527796388304,"email",1
65,1,14,18.2527796388304,"email",1
66,13,10,18.2639477305649,"email",1
66,13,7,18.2639477305649,"email",1
67,19,3,18.3537493327077,"email",1
67,19,1,18.3537493327077,"email",1
68,7,6,18.9138682341606,"email",1
69,11,18,19.1263198167767,"email",1
70,1,10,19.4372128382609,"email",1
70,1,20,19.4372128382609,"email",1
71,5,4,20.3432285725683,"email",1
72,11,2,20.7220106153381,"email",1
73,18,2,21.0619058176015,"email",1
74,2,8,21.3964077051242,"email",1
75,5,17,22.0148702462214,"email",1
76,11,17,22.4006481180826,"email",1
77,1,18,22.5359893716786,"email",1
78,7,2,22.7073734426556,"email",1
79,19,17,23.2238999887954,"email",1
79,19,12,23.2238999887954,"email",1
80,18,19,23.5351922486621,"email",1
81,4,15,23.6440092624533,"email",1
82,5,8,23.7125538950787,"email",1
83,4,20,24.1038847066294,"email",1
84,16,17,24.3320957788153,"email",1
85,14,16,24.4440125368412,"email",1
85,14,12,24.4440125368412,"email",1
86,17,19,24.5233482955531,"email",1
87,5,19,24.6325513465416,"email",1
87,5,20,24.6325513465416,"email",1
88,20,8,24.6762286402939,"email",1
89,12,10,24.7240450137771,"email",1
89,12,15,24.7240450137771,"email",1
90,11,6,25.066354422425,"email",1
91,11,10,25.1513455443529,"email",1
92,15,12,25.4612121182322,"email",1
93,10,17,25.5519876359677,"email",1
94,8,6,25.6546002640572,"email",1
94,8,11,25.6546002640572,"email",1
