"message.id","sender.id","receiver.id","time","type","weight"
0,1,1,-0.211255672159884,"add.actor",1
0,2,2,-0.211255672159884,"add.actor",1
0,3,3,-0.211255672159884,"add.actor",1
0,4,4,-0.211255672159884,"add.actor",1
0,5,5,-0.211255672159884,"add.actor",1
0,6,6,-0.211255672159884,"add.actor",1
0,7,7,-0.211255672159884,"add.actor",1
0,8,8,-0.211255672159884,"add.actor",1
0,9,9,-0.211255672159884,"add.actor",1
0,10,10,-0.211255672159884,"add.actor",1
0,11,11,-0.211255672159884,"add.actor",1
0,12,12,-0.211255672159884,"add.actor",1
0,13,13,-0.211255672159884,"add.actor",1
0,14,14,-0.211255672159884,"add.actor",1
0,15,15,-0.211255672159884,"add.actor",1
0,16,16,-0.211255672159884,"add.actor",1
0,17,17,-0.211255672159884,"add.actor",1
0,18,18,-0.211255672159884,"add.actor",1
0,19,19,-0.211255672159884,"add.actor",1
0,20,20,-0.211255672159884,"add.actor",1
0,1,1,-0.211255672159884,"is.group",1
0,2,2,-0.211255672159884,"is.group",1
0,3,3,-0.211255672159884,"is.group",1
0,4,4,-0.211255672159884,"is.group",1
0,5,5,-0.211255672159884,"is.group",1
0,7,7,-0.211255672159884,"is.group",1
0,8,8,-0.211255672159884,"is.group",1
0,10,10,-0.211255672159884,"is.group",1
0,11,11,-0.211255672159884,"is.group",1
0,13,13,-0.211255672159884,"is.group",1
0,15,15,-0.211255672159884,"is.group",1
0,16,16,-0.211255672159884,"is.group",1
0,18,18,-0.211255672159884,"is.group",1
0,19,19,-0.211255672159884,"is.group",1
0,1,1,-0.211255672159884,"active",0.2642831650806
0,2,2,-0.211255672159884,"active",0.607948644885392
0,3,3,-0.211255672159884,"active",-0.695778660982091
0,4,4,-0.211255672159884,"active",-0.31083794507498
0,5,5,-0.211255672159884,"active",1.46196379717875
0,6,6,-0.211255672159884,"active",0.332522432988342
0,7,7,-0.211255672159884,"active",-0.696738611772812
0,8,8,-0.211255672159884,"active",-0.430818934306106
0,9,9,-0.211255672159884,"active",-0.220770470734459
0,10,10,-0.211255672159884,"active",-0.631725382073604
0,11,11,-0.211255672159884,"active",-0.203041393879043
0,12,12,-0.211255672159884,"active",0.371442195651831
0,13,13,-0.211255672159884,"active",-2.50373158793414
0,14,14,-0.211255672159884,"active",1.13737555043642
0,15,15,-0.211255672159884,"active",-0.925409013684018
0,16,16,-0.211255672159884,"active",-1.3264820050123
0,17,17,-0.211255672159884,"active",-0.122824777703203
0,18,18,-0.211255672159884,"active",1.14144140930914
0,19,19,-0.211255672159884,"active",-0.295488005414318
0,20,20,-0.211255672159884,"active",-0.853045574880138
1,8,12,0.788744327840116,"email",1
2,10,19,0.927759512461514,"email",1
3,19,18,1.35113915363885,"email",1
4,20,13,1.52195969705733,"email",1
5,14,15,1.7623730793704,"email",1
6,8,10,2.15508694794664,"email",1
7,19,16,2.18778270398513,"email",1
8,13,3,2.41819476614727,"email",1
9,19,4,2.47738806074214,"email",1
10,3,6,2.6777350161093,"email",1
10,3,14,2.6777350161093,"email",1
11,19,11,2.85220478515924,"email",1
12,8,2,3.61103991887952,"email",1
13,19,5,3.63366783836116,"email",1
14,5,8,3.66935969880965,"email",1
15,4,13,3.67688819281584,"email",1
16,13,18,4.36107929129779,"email",1
17,3,7,4.47985077099132,"email",1
18,19,15,4.50386629602239,"email",1
19,2,1,4.5089676419452,"email",1
19,2,20,4.5089676419452,"email",1
20,16,13,4.72250524792347,"email",1
20,16,7,4.72250524792347,"email",1
21,11,16,5.09509799863176,"email",1
22,6,20,5.47102907643143,"email",1
22,6,9,5.47102907643143,"email",1
23,9,3,5.70402036010332,"email",1
23,9,1,5.70402036010332,"email",1
24,7,15,5.81936430459979,"email",1
25,4,7,6.51336625775396,"email",1
26,2,1,6.52861966725001,"email",1
27,3,11,6.54660563675778,"email",1
28,17,16,6.56104075561473,"email",1
29,5,20,6.9715159153197,"email",1
30,16,4,7.34869552435403,"email",1
31,12,17,7.9104384339884,"email",1
32,16,7,8.01536664446977,"email",1
33,13,5,8.57557127208693,"email",1
34,3,6,8.80838671344319,"email",1
35,5,12,8.91214054928934,"email",1
36,18,19,9.06305473807964,"email",1
37,14,10,9.09769372761368,"email",1
38,3,16,9.15196663038772,"email",1
38,3,12,9.15196663038772,"email",1
39,15,13,9.1740539757706,"email",1
40,10,3,9.57503717236782,"email",1
41,13,5,9.75308575043967,"email",1
42,17,9,10.5124237354228,"email",1
43,12,18,10.5807991561852,"email",1
44,5,3,10.5862851933667,"email",1
44,5,2,10.5862851933667,"email",1
45,13,8,10.8589328522592,"email",1
46,8,19,11.3457428345337,"email",1
47,9,19,11.402884248228,"email",1
48,12,10,11.5418577298383,"email",1
49,11,8,11.5644277484203,"email",1
49,11,6,11.5644277484203,"email",1
50,15,7,11.6366062034397,"email",1
51,2,18,11.712783860993,"email",1
52,10,11,12.1609101929904,"email",1
53,17,1,12.3185329064213,"email",1
54,10,2,12.5644387307949,"email",1
55,12,2,12.6633125613465,"email",1
56,17,2,12.7000335931564,"email",1
57,8,1,12.7325395879851,"email",1
58,7,5,13.1349900025692,"email",1
58,7,6,13.1349900025692,"email",1
59,7,13,13.293701699475,"email",1
60,12,13,14.5350820168681,"email",1
61,13,3,15.0817505374747,"email",1
62,8,9,15.1777757712168,"email",1
63,7,10,15.5247373104021,"email",1
64,18,17,15.5542862034043,"email",1
65,7,11,16.1004764524734,"email",1
66,9,12,17.5768036060264,"email",1
67,10,17,18.0120672957018,"email",1
68,15,17,18.2829420922034,"email",1
69,5,19,18.347906032075,"email",1
69,5,12,18.347906032075,"email",1
70,14,6,18.5507409895576,"email",1
71,1,11,18.6001850674361,"email",1
72,9,12,18.7243927133815,"email",1
73,16,11,18.7512380880922,"email",1
74,8,3,18.780087718336,"email",1
75,3,11,18.8826934803997,"email",1
76,8,11,19.0487714100014,"email",1
77,1,10,19.1084745070705,"email",1
78,9,3,19.1539465694561,"email",1
79,2,16,19.1801503134593,"email",1
80,10,2,19.6437441663564,"email",1
81,20,17,19.9700334440475,"email",1
82,4,17,19.9888595819599,"email",1
83,17,2,20.5444064198837,"email",1
84,11,15,20.773971048222,"email",1
85,16,5,21.1385850116603,"email",1
86,4,1,21.1596755376795,"email",1
87,18,11,21.5041515077926,"email",1
88,18,6,21.5853200601921,"email",1
89,6,7,21.7158145229114,"email",1
90,16,12,21.9697535420627,"email",1
91,16,3,22.1768410133726,"email",1
92,11,5,22.2930985780144,"email",1
93,13,1,23.0568415608434,"email",1
94,12,6,23.6806207486884,"email",1
95,5,15,23.7494129108796,"email",1
96,2,4,23.7502010946715,"email",1
96,2,1,23.7502010946715,"email",1
97,7,3,23.8610777182575,"email",1
98,10,11,24.0403143814758,"email",1
99,7,18,24.1496948157079,"email",1
100,15,7,24.2002149036592,"email",1
101,14,4,24.4727100593467,"email",1
101,14,18,24.4727100593467,"email",1
102,7,14,24.4843690746918,"email",1
103,15,8,24.8249727404045,"email",1
104,18,17,24.8636886796594,"email",1
104,18,10,24.8636886796594,"email",1
105,14,11,24.8698503247008,"email",1
106,12,5,24.9328494786535,"email",1
107,8,15,25.348706309868,"email",1
108,10,5,25.3612358751181,"email",1
109,18,1,25.4446251522881,"email",1
110,20,10,25.8770806805331,"email",1
111,11,5,25.9547019751008,"email",1
112,17,20,25.97174131407,"email",1
113,15,12,26.3967318860378,"email",1
114,13,16,27.1903104376147,"email",1
114,13,15,27.1903104376147,"email",1
115,17,12,27.6688037721655,"email",1
116,13,3,27.8315877328956,"email",1
117,7,11,27.8496207550309,"email",1
118,5,2,28.218240795838,"email",1
119,12,13,28.6191945413427,"email",1
120,7,14,28.6556781669527,"email",1
121,5,6,29.0416821778711,"email",1
122,17,19,29.8441621866117,"email",1
123,19,15,30.1338505508708,"email",1
124,13,3,30.637953052835,"email",1
125,19,15,31.399429451129,"email",1
126,19,17,32.8702190882172,"email",1
126,19,7,32.8702190882172,"email",1
127,5,13,32.8985643167091,"email",1
128,7,10,32.9045501973459,"email",1
129,12,13,33.8951152183667,"email",1
130,6,1,33.9293814701972,"email",1
130,6,19,33.9293814701972,"email",1
131,10,13,34.4409878660878,"email",1
132,13,18,34.5986757895712,"email",1
133,10,18,34.9864273760917,"email",1
134,13,8,34.9947769466577,"email",1
135,2,10,35.0095809953547,"email",1
136,17,12,35.1163237795554,"email",1
137,20,1,35.3265712830277,"email",1
138,11,5,35.4469052344827,"email",1
139,16,10,35.7081476408724,"email",1
140,20,15,35.890265701729,"email",1
141,19,11,36.1906814065195,"email",1
142,14,15,36.5022742573231,"email",1
143,8,4,36.7306860562999,"email",1
144,8,7,36.8479529218052,"email",1
144,8,14,36.8479529218052,"email",1
145,15,7,37.0790049249301,"email",1
146,8,17,37.1441084449067,"email",1
147,19,15,37.1886180600648,"email",1
148,4,18,37.3455460501011,"email",1
149,17,4,37.7979261812573,"email",1
150,3,16,38.0845058172975,"email",1
151,13,12,38.2320776381869,"email",1
152,12,14,38.2410539358138,"email",1
153,2,16,38.3572891113563,"email",1
154,13,12,38.5934708366507,"email",1
155,10,1,38.73105831112,"email",1
156,16,17,38.7444449556305,"email",1
157,8,13,39.1168498443301,"email",1
158,1,4,39.3814806974456,"email",1
159,3,5,39.9159621004855,"email",1
160,17,16,40.5128698521675,"email",1
161,16,10,40.8361880008313,"email",1
162,20,1,40.9807745028954,"email",1
163,8,17,41.1202854496272,"email",1
164,17,5,41.3548050331481,"email",1
165,1,3,42.0770278274147,"email",1
166,18,8,42.2052919628972,"email",1
167,18,2,42.616359765347,"email",1
168,7,11,42.684403496186,"email",1
169,8,10,43.0789147563917,"email",1
169,8,2,43.0789147563917,"email",1
170,7,2,43.3850014219028,"email",1
171,15,9,43.4063162296299,"email",1
172,4,15,43.4117654290716,"email",1
173,1,6,43.8178767738615,"email",1
174,3,12,43.9272975745524,"email",1
174,3,10,43.9272975745524,"email",1
175,13,16,44.0458782953622,"email",1
175,13,12,44.0458782953622,"email",1
176,19,9,44.4251563385698,"email",1
177,2,16,44.6141967219533,"email",1
178,3,19,44.9277566832372,"email",1
179,1,15,45.1919200466854,"email",1
179,1,20,45.1919200466854,"email",1
180,1,2,45.7949007857672,"email",1
181,20,6,46.3254480320523,"email",1
182,15,12,46.3772486716468,"email",1
183,2,16,46.4802617514152,"email",1
183,2,12,46.4802617514152,"email",1
184,18,12,46.5646629595103,"email",1
184,18,9,46.5646629595103,"email",1
185,15,3,46.778508984742,"email",1
186,4,11,47.0485768750382,"email",1
186,4,9,47.0485768750382,"email",1
187,19,15,47.1863781659676,"email",1
188,5,17,47.6272906984892,"email",1
189,1,17,47.662683000005,"email",1
190,19,16,48.1030743055929,"email",1
191,16,18,48.8240173322013,"email",1
192,6,15,48.8362834555295,"email",1
193,8,4,48.9905423041278,"email",1
194,6,5,49.0378084198714,"email",1
195,16,3,49.3534991356857,"email",1
196,13,18,49.390084546301,"email",1
197,3,18,50.0145236216224,"email",1
198,20,9,50.2764403364867,"email",1
199,8,2,50.5107489447565,"email",1
200,12,8,50.5577863067735,"email",1
201,5,16,50.5660125754382,"email",1
202,14,4,50.7063647938986,"email",1
203,11,8,51.1671090698892,"email",1
204,14,13,51.4606863507966,"email",1
205,12,4,51.4690163975625,"email",1
206,14,11,51.5033905135933,"email",1
207,15,19,51.7375129081275,"email",1
208,18,7,51.7645095598984,"email",1
209,19,3,51.9733153392327,"email",1
210,2,13,51.9978382018615,"email",1
211,4,13,52.0430501985256,"email",1
212,18,16,52.7758579996809,"email",1
213,14,10,52.8609241437492,"email",1
213,14,6,52.8609241437492,"email",1
214,2,20,53.02608503166,"email",1
215,8,11,53.4602804461684,"email",1
